2,1,441,1173,50,50,1,-1,-1,-1
2,2,561,1145,50,50,1,-1,-1,-1
3,1,447,1197,50,50,1,-1,-1,-1
4,1,437,1215,50,50,1,-1,-1,-1
5,1,427,1252,50,50,1,-1,-1,-1
6,1,444,1228,50,50,1,-1,-1,-1
7,1,440,1246,50,50,1,-1,-1,-1
8,1,459,1204,50,50,1,-1,-1,-1
8,2,571,1068,50,50,1,-1,-1,-1
9,1,461,1192,50,50,1,-1,-1,-1
9,2,571,1096,50,50,1,-1,-1,-1
10,1,471,1141,50,50,1,-1,-1,-1
10,2,576,1125,50,50,1,-1,-1,-1
11,1,479,1088,50,50,1,-1,-1,-1
12,1,488,1036,50,50,1,-1,-1,-1
12,2,594,1185,50,50,1,-1,-1,-1
13,1,498,989,50,50,1,-1,-1,-1
13,2,591,1215,50,50,1,-1,-1,-1
14,1,506,948,50,50,1,-1,-1,-1
14,2,588,1239,50,50,1,-1,-1,-1
15,1,511,925,50,50,1,-1,-1,-1
15,2,585,1253,50,50,1,-1,-1,-1
16,1,516,887,50,50,1,-1,-1,-1
16,2,580,1262,50,50,1,-1,-1,-1
16,3,464,1053,50,50,1,-1,-1,-1
17,1,523,862,50,50,1,-1,-1,-1
17,2,572,1264,50,50,1,-1,-1,-1
17,3,462,1065,50,50,1,-1,-1,-1
18,1,529,838,50,50,1,-1,-1,-1
18,2,564,1261,50,50,1,-1,-1,-1
18,3,456,1077,50,50,1,-1,-1,-1
19,1,533,830,50,50,1,-1,-1,-1
19,2,555,1255,50,50,1,-1,-1,-1
19,3,453,1096,50,50,1,-1,-1,-1
20,1,538,813,50,50,1,-1,-1,-1
20,2,547,1241,50,50,1,-1,-1,-1
20,3,449,1114,50,50,1,-1,-1,-1
21,1,546,829,50,50,1,-1,-1,-1
21,2,539,1218,50,50,1,-1,-1,-1
21,3,443,1133,50,50,1,-1,-1,-1
22,1,551,822,50,50,1,-1,-1,-1
22,3,440,1151,50,50,1,-1,-1,-1
23,1,557,832,50,50,1,-1,-1,-1
23,2,527,1138,50,50,1,-1,-1,-1
24,1,560,850,50,50,1,-1,-1,-1
24,2,521,1093,50,50,1,-1,-1,-1
24,3,432,1193,50,50,1,-1,-1,-1
25,1,543,859,50,50,1,-1,-1,-1
25,2,522,1047,50,50,1,-1,-1,-1
25,3,435,1206,50,50,1,-1,-1,-1
26,1,573,883,50,50,1,-1,-1,-1
26,2,517,1005,50,50,1,-1,-1,-1
26,3,438,1221,50,50,1,-1,-1,-1
27,1,579,909,50,50,1,-1,-1,-1
27,3,436,1227,50,50,1,-1,-1,-1
28,1,584,943,50,50,1,-1,-1,-1
28,2,479,944,50,50,1,-1,-1,-1
28,3,437,1232,50,50,1,-1,-1,-1
29,1,589,979,50,50,1,-1,-1,-1
29,3,441,1238,50,50,1,-1,-1,-1
30,2,479,908,50,50,1,-1,-1,-1
30,3,450,1236,50,50,1,-1,-1,-1
