2,1,542,1158,50,50,1,-1,-1,-1
2,2,464,1081,50,50,1,-1,-1,-1
3,1,543,1153,50,50,1,-1,-1,-1
3,2,465,1067,50,50,1,-1,-1,-1
4,1,544,1146,50,50,1,-1,-1,-1
4,2,465,1052,50,50,1,-1,-1,-1
5,1,545,1139,50,50,1,-1,-1,-1
5,2,465,1035,50,50,1,-1,-1,-1
6,1,546,1133,50,50,1,-1,-1,-1
6,2,464,1018,50,50,1,-1,-1,-1
7,1,546,1128,50,50,1,-1,-1,-1
7,2,463,1003,50,50,1,-1,-1,-1
8,1,547,1126,50,50,1,-1,-1,-1
8,2,462,990,50,50,1,-1,-1,-1
9,1,547,1125,50,50,1,-1,-1,-1
9,2,460,980,50,50,1,-1,-1,-1
10,1,547,1124,50,50,1,-1,-1,-1
10,2,458,974,50,50,1,-1,-1,-1
11,1,545,1123,50,50,1,-1,-1,-1
11,2,457,972,50,50,1,-1,-1,-1
12,1,543,1119,50,50,1,-1,-1,-1
12,2,456,975,50,50,1,-1,-1,-1
13,1,540,1111,50,50,1,-1,-1,-1
13,2,457,984,50,50,1,-1,-1,-1
14,1,538,1099,50,50,1,-1,-1,-1
14,2,458,999,50,50,1,-1,-1,-1
15,1,536,1083,50,50,1,-1,-1,-1
15,2,458,1021,50,50,1,-1,-1,-1
16,1,538,1061,50,50,1,-1,-1,-1
16,2,457,1053,50,50,1,-1,-1,-1
17,1,542,1040,50,50,1,-1,-1,-1
17,2,457,1093,50,50,1,-1,-1,-1
18,1,547,1020,50,50,1,-1,-1,-1
18,2,456,1140,50,50,1,-1,-1,-1
19,1,553,1004,50,50,1,-1,-1,-1
19,2,452,1180,50,50,1,-1,-1,-1
20,1,558,995,50,50,1,-1,-1,-1
20,2,450,1211,50,50,1,-1,-1,-1
21,1,561,993,50,50,1,-1,-1,-1
21,2,451,1225,50,50,1,-1,-1,-1
22,1,564,999,50,50,1,-1,-1,-1
22,2,457,1225,50,50,1,-1,-1,-1
23,1,567,1015,50,50,1,-1,-1,-1
23,2,469,1203,50,50,1,-1,-1,-1
24,1,568,1043,50,50,1,-1,-1,-1
24,2,483,1156,50,50,1,-1,-1,-1
25,1,563,1077,50,50,1,-1,-1,-1
25,2,494,1086,50,50,1,-1,-1,-1
26,1,558,1115,50,50,1,-1,-1,-1
26,2,500,1004,50,50,1,-1,-1,-1
27,1,551,1151,50,50,1,-1,-1,-1
27,2,507,933,50,50,1,-1,-1,-1
28,1,541,1179,50,50,1,-1,-1,-1
28,2,515,853,50,50,1,-1,-1,-1
28,3,483,940,50,50,1,-1,-1,-1
29,1,533,1200,50,50,1,-1,-1,-1
