7,1,358,1022,50,50,1,-1,-1,-1
8,2,341,1114,50,50,1,-1,-1,-1
9,1,512,716,50,50,1,-1,-1,-1
10,1,511,645,50,50,1,-1,-1,-1
10,2,302,1352,50,50,1,-1,-1,-1
11,2,308,1418,50,50,1,-1,-1,-1
12,2,308,1418,50,50,1,-1,-1,-1
13,1,547,369,50,50,1,-1,-1,-1
14,1,548,312,50,50,1,-1,-1,-1
14,2,611,925,50,50,1,-1,-1,-1
15,1,552,255,50,50,1,-1,-1,-1
15,2,505,1168,50,50,1,-1,-1,-1
16,1,557,212,50,50,1,-1,-1,-1
16,2,496,1112,50,50,1,-1,-1,-1
17,1,561,176,50,50,1,-1,-1,-1
17,2,489,1055,50,50,1,-1,-1,-1
17,3,610,1167,50,50,1,-1,-1,-1
18,1,566,152,50,50,1,-1,-1,-1
18,2,476,1009,50,50,1,-1,-1,-1
19,1,570,128,50,50,1,-1,-1,-1
19,2,467,977,50,50,1,-1,-1,-1
20,1,574,124,50,50,1,-1,-1,-1
20,2,455,957,50,50,1,-1,-1,-1
21,2,443,946,50,50,1,-1,-1,-1
22,1,583,137,50,50,1,-1,-1,-1
22,2,430,945,50,50,1,-1,-1,-1
23,2,419,954,50,50,1,-1,-1,-1
23,4,599,164,50,50,1,-1,-1,-1
24,1,485,1376,50,50,1,-1,-1,-1
24,2,406,974,50,50,1,-1,-1,-1
24,4,604,196,50,50,1,-1,-1,-1
25,2,389,1002,50,50,1,-1,-1,-1
25,4,612,236,50,50,1,-1,-1,-1
26,2,376,1042,50,50,1,-1,-1,-1
26,4,621,290,50,50,1,-1,-1,-1
27,1,480,1077,50,50,1,-1,-1,-1
27,2,363,1092,50,50,1,-1,-1,-1
27,4,635,335,50,50,1,-1,-1,-1
28,1,477,991,50,50,1,-1,-1,-1
28,2,349,1151,50,50,1,-1,-1,-1
28,4,631,421,50,50,1,-1,-1,-1
29,2,468,928,50,50,1,-1,-1,-1
29,4,641,485,50,50,1,-1,-1,-1
