29,1,494,1048,50,50,1,-1,-1,-1
30,1,494,1048,50,50,1,-1,-1,-1
31,1,494,1048,50,50,1,-1,-1,-1
32,1,491,1106,50,50,1,-1,-1,-1
33,1,606,775,50,50,1,-1,-1,-1
34,1,613,792,50,50,1,-1,-1,-1
35,1,620,815,50,50,1,-1,-1,-1
36,1,628,841,50,50,1,-1,-1,-1
37,1,639,874,50,50,1,-1,-1,-1
37,2,618,984,50,50,1,-1,-1,-1
38,1,639,874,50,50,1,-1,-1,-1
38,2,618,984,50,50,1,-1,-1,-1
39,2,654,980,50,50,1,-1,-1,-1
40,1,669,1000,50,50,1,-1,-1,-1
41,1,677,1018,50,50,1,-1,-1,-1
42,1,681,1034,50,50,1,-1,-1,-1
43,1,682,1052,50,50,1,-1,-1,-1
44,1,678,1065,50,50,1,-1,-1,-1
44,2,489,808,50,50,1,-1,-1,-1
45,1,673,1080,50,50,1,-1,-1,-1
45,2,485,818,50,50,1,-1,-1,-1
46,1,668,1093,50,50,1,-1,-1,-1
46,2,482,834,50,50,1,-1,-1,-1
47,2,478,854,50,50,1,-1,-1,-1
48,2,472,882,50,50,1,-1,-1,-1
49,1,487,1002,50,50,1,-1,-1,-1
49,2,472,919,50,50,1,-1,-1,-1
50,1,470,987,50,50,1,-1,-1,-1
51,2,465,1009,50,50,1,-1,-1,-1
52,2,465,1009,50,50,1,-1,-1,-1
53,2,465,1009,50,50,1,-1,-1,-1
54,2,465,1009,50,50,1,-1,-1,-1
55,2,465,1009,50,50,1,-1,-1,-1
56,2,465,1009,50,50,1,-1,-1,-1
57,2,465,1009,50,50,1,-1,-1,-1
58,2,583,1078,50,50,1,-1,-1,-1
59,1,467,1122,50,50,1,-1,-1,-1
59,2,576,1037,50,50,1,-1,-1,-1
60,2,605,804,50,50,1,-1,-1,-1
61,1,469,1154,50,50,1,-1,-1,-1
61,2,609,832,50,50,1,-1,-1,-1
62,1,613,867,50,50,1,-1,-1,-1
62,2,602,971,50,50,1,-1,-1,-1
62,3,545,896,50,50,1,-1,-1,-1
63,3,616,940,50,50,1,-1,-1,-1
64,3,628,957,50,50,1,-1,-1,-1
65,3,635,965,50,50,1,-1,-1,-1
66,3,641,972,50,50,1,-1,-1,-1
67,3,648,982,50,50,1,-1,-1,-1
68,3,658,994,50,50,1,-1,-1,-1
69,3,665,1008,50,50,1,-1,-1,-1
70,3,672,1027,50,50,1,-1,-1,-1
71,2,530,1078,50,50,1,-1,-1,-1
71,3,677,1048,50,50,1,-1,-1,-1
72,2,536,1037,50,50,1,-1,-1,-1
72,3,677,1068,50,50,1,-1,-1,-1
73,2,536,1037,50,50,1,-1,-1,-1
73,3,677,1068,50,50,1,-1,-1,-1
74,2,536,1037,50,50,1,-1,-1,-1
74,3,677,1068,50,50,1,-1,-1,-1
75,2,536,1037,50,50,1,-1,-1,-1
75,3,677,1068,50,50,1,-1,-1,-1
76,3,659,1159,50,50,1,-1,-1,-1
77,3,659,1159,50,50,1,-1,-1,-1
78,3,659,1159,50,50,1,-1,-1,-1
79,3,659,1159,50,50,1,-1,-1,-1
80,3,659,1159,50,50,1,-1,-1,-1
81,3,659,1159,50,50,1,-1,-1,-1
82,3,659,1159,50,50,1,-1,-1,-1
83,3,659,1159,50,50,1,-1,-1,-1
84,2,613,752,50,50,1,-1,-1,-1
84,3,491,1076,50,50,1,-1,-1,-1
85,2,620,767,50,50,1,-1,-1,-1
85,3,488,1098,50,50,1,-1,-1,-1
86,2,577,975,50,50,1,-1,-1,-1
86,3,486,1118,50,50,1,-1,-1,-1
