1,1,443,1163,50,50,1,-1,-1,-1
1,2,543,1292,50,50,1,-1,-1,-1
1,3,443,1192,50,50,1,-1,-1,-1
1,4,529,1282,50,50,1,-1,-1,-1
2,1,438,1152,50,50,1,-1,-1,-1
2,2,542,1287,50,50,1,-1,-1,-1
2,3,449,1174,50,50,1,-1,-1,-1
2,4,530,1284,50,50,1,-1,-1,-1
3,1,437,1142,50,50,1,-1,-1,-1
3,2,539,1291,50,50,1,-1,-1,-1
3,3,444,1165,50,50,1,-1,-1,-1
3,4,528,1287,50,50,1,-1,-1,-1
4,1,434,1137,50,50,1,-1,-1,-1
4,2,536,1298,50,50,1,-1,-1,-1
4,3,440,1161,50,50,1,-1,-1,-1
4,4,527,1290,50,50,1,-1,-1,-1
5,1,432,1134,50,50,1,-1,-1,-1
5,2,536,1301,50,50,1,-1,-1,-1
5,3,441,1157,50,50,1,-1,-1,-1
5,4,526,1293,50,50,1,-1,-1,-1
6,1,432,1131,50,50,1,-1,-1,-1
6,2,534,1305,50,50,1,-1,-1,-1
6,3,442,1154,50,50,1,-1,-1,-1
6,4,525,1296,50,50,1,-1,-1,-1
7,1,432,1128,50,50,1,-1,-1,-1
7,2,533,1308,50,50,1,-1,-1,-1
7,3,441,1156,50,50,1,-1,-1,-1
7,4,524,1297,50,50,1,-1,-1,-1
8,1,433,1136,50,50,1,-1,-1,-1
8,2,530,1310,50,50,1,-1,-1,-1
8,3,442,1159,50,50,1,-1,-1,-1
8,4,523,1298,50,50,1,-1,-1,-1
9,1,434,1144,50,50,1,-1,-1,-1
9,2,527,1308,50,50,1,-1,-1,-1
9,3,443,1164,50,50,1,-1,-1,-1
9,4,522,1298,50,50,1,-1,-1,-1
10,1,435,1155,50,50,1,-1,-1,-1
10,2,523,1303,50,50,1,-1,-1,-1
10,3,443,1174,50,50,1,-1,-1,-1
10,4,520,1291,50,50,1,-1,-1,-1
11,1,436,1172,50,50,1,-1,-1,-1
11,2,520,1297,50,50,1,-1,-1,-1
11,3,446,1192,50,50,1,-1,-1,-1
11,4,518,1284,50,50,1,-1,-1,-1
12,1,438,1198,50,50,1,-1,-1,-1
12,2,516,1279,50,50,1,-1,-1,-1
12,3,449,1215,50,50,1,-1,-1,-1
12,4,517,1279,50,50,1,-1,-1,-1
13,1,440,1231,50,50,1,-1,-1,-1
13,2,515,1258,50,50,1,-1,-1,-1
13,3,452,1243,50,50,1,-1,-1,-1
13,4,519,1273,50,50,1,-1,-1,-1
14,1,440,1276,50,50,1,-1,-1,-1
14,2,518,1241,50,50,1,-1,-1,-1
14,3,454,1276,50,50,1,-1,-1,-1
14,4,521,1266,50,50,1,-1,-1,-1
15,1,441,1323,50,50,1,-1,-1,-1
15,2,525,1217,50,50,1,-1,-1,-1
15,3,456,1312,50,50,1,-1,-1,-1
15,4,524,1246,50,50,1,-1,-1,-1
16,1,443,1364,50,50,1,-1,-1,-1
16,2,527,1198,50,50,1,-1,-1,-1
16,3,459,1346,50,50,1,-1,-1,-1
16,4,527,1226,50,50,1,-1,-1,-1
17,1,448,1396,50,50,1,-1,-1,-1
17,2,532,1186,50,50,1,-1,-1,-1
17,3,459,1368,50,50,1,-1,-1,-1
17,4,527,1217,50,50,1,-1,-1,-1
18,1,455,1412,50,50,1,-1,-1,-1
18,2,537,1185,50,50,1,-1,-1,-1
18,3,463,1386,50,50,1,-1,-1,-1
